date,opposition_code,opposition_full,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms
22/11/2023,,,10,-3,2023/2024,6506.194,484.0603228,181.6916583,62.25584491,155.3985367,54.43236425,17.27250192,91.7425131,30.751,00:03:51,00:15:47,00:31:34,00:19:23,00:00:19
23/11/2023,,,10,-2,2023/2024,2432.716539,65.64145715,8.021943348,3.23051998,65.93240827,13.44372239,3.734274412,64.03933573,27.0424,00:07:29,00:20:57,00:15:31,00:03:03,00:00:01
24/11/2023,,,10,-1,2023/2024,3322.692414,234.3448922,148.7372135,59.96485062,71.43132301,27.66370039,6.852736612,68.84753605,31.1457,00:08:54,00:19:57,00:16:02,00:03:14,00:00:04
25/11/2023,NEW,Newcastle United,0,0,2023/2024,9705.884726,530.0458497,204.7397428,48.92244266,192.8420562,78.00146423,27.4869643,81.56258265,29.68249333,00:02:16,00:12:24,00:10:09,00:18:18,00:00:15
26/11/2023,,,1,-7,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
27/11/2023,,,2,-6,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
28/11/2023,,,3,-5,2023/2024,4273.597784,216.403378,0,0.641629415,125.1930385,40.93200294,6.30927039,80.08216496,23.1804,00:05:26,00:18:28,00:16:59,00:12:18,00:00:27
29/11/2023,,,4,-4,2023/2024,5112.526664,174.9423064,85.2941824,19.71928561,93.65810869,23.52212662,3.975136403,72.17063392,28.8755,00:06:13,00:18:05,00:17:29,00:06:46,00:00:02
30/11/2023,,,5,-3,2023/2024,7792.367725,489.9038925,176.178222,41.87062978,264.3334763,87.63362043,31.89412074,99.49741582,30.1016,00:03:49,00:19:49,00:20:42,00:23:21,00:00:17
01/12/2023,,,6,-2,2023/2024,2251.060772,110.7137197,13.43645848,3.247602208,57.25824765,21.34305553,3.545875813,66.70561998,27.2723,00:10:23,00:18:41,00:15:21,00:06:31,00:00:09
02/12/2023,,,7,-1,2023/2024,4147.178776,29.12670452,14.8786001,6.95565233,78.46660067,18.16810324,4.202014818,66.91606327,27.8472,00:07:39,00:19:27,00:15:26,00:05:31,00:00:07
03/12/2023,BHA,Brighton & Hove Albion,0,0,2023/2024,9401.683277,841.1524402,322.766766,92.42585402,224.4999945,82.93460038,25.22856191,71.12831247,30.01088,00:02:28,00:09:55,00:11:48,00:22:21,00:00:50
04/12/2023,,,1,-2,2023/2024,3136.500913,109.9713122,0,0,101.4710838,25.08780772,2.954335261,66.39504177,22.8903,00:10:09,00:18:01,00:22:51,00:08:11,00:00:02
05/12/2023,,,2,-1,2023/2024,3055.510343,96.91800801,23.70756549,16.356805,58.70277507,20.77369187,8.477298395,67.35780148,29.6784,00:07:22,00:20:25,00:13:33,00:08:08,00:00:04
06/12/2023,MUN,Manchester United,0,0,2023/2024,9419.139201,549.198981,102.3681879,43.58530622,214.2410672,83.99044751,26.27119977,104.7399641,30.33246,00:06:48,00:14:37,00:12:50,00:11:54,00:00:08
07/12/2023,,,1,-3,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
08/12/2023,,,2,-2,2023/2024,3595.21739,102.8026891,1.289675429,0,75.67131008,28.41260383,6.248542417,38.7210361,23.9796,00:02:42,00:05:41,00:07:18,00:03:29,00:00:02
09/12/2023,,,3,-1,2023/2024,3778.967953,161.0726843,46.83160897,7.408904258,90.12832908,29.18636056,5.320198915,81.99900349,27.5495,00:11:30,00:25:29,00:14:41,00:05:51,00:00:01
10/12/2023,EVE,Everton,0,0,2023/2024,5278.865402,302.4133556,141.0032412,60.01239888,107.1249338,36.39875536,11.32500619,61.32172616,30.888825,00:02:49,00:13:54,00:20:48,00:13:36,00:00:06
11/12/2023,,,1,-5,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
12/12/2023,,,2,-4,2023/2024,5853.019555,262.4406195,68.63428427,31.92490189,219.4586556,78.9241544,20.87173581,123.793246,30.077125,00:10:13,00:30:41,00:24:30,00:26:08,00:00:14
13/12/2023,,,3,-3,2023/2024,5809.329109,142.5283048,29.70404613,0,155.3363906,42.82348185,10.9624796,83.71985094,25.9416,00:02:14,00:14:34,00:20:37,00:17:38,00:00:05
14/12/2023,,,4,-2,2023/2024,1866.383726,51.84480855,25.29623853,7.488116398,32.44484528,11.91915968,2.362790618,52.37358672,27.7746,00:07:02,00:18:31,00:12:28,00:01:47,00:00:03
15/12/2023,,,5,-1,2023/2024,3514.641371,36.09464269,17.0592135,14.73825337,64.79418358,21.08519326,2.95507343,44.28454859,29.7981,00:03:33,00:11:39,00:10:28,00:04:17,00:00:10
16/12/2023,SHU,Sheffield United,0,0,2023/2024,4938.844863,27.90778,36.40755772,61.88459093,92.62974664,42.28617533,14.16579864,44.07693132,31.4148819,00:03:22,00:07:43,00:07:05,00:05:45,00:01:10
17/12/2023,,,1,-2,2023/2024,4973.529003,171.4194448,60.7363976,0.545095189,109.3052829,38.6869528,8.222272671,81.88335366,26.736,00:07:42,00:23:45,00:18:59,00:07:23,00:00:00
18/12/2023,,,2,-1,2023/2024,4524.130732,63.85836422,20.79359749,22.4161233,120.7907865,27.98816361,6.489140325,78.34044677,30.4723,00:04:50,00:20:25,00:19:59,00:09:16,00:00:14
19/12/2023,NEW,Newcastle United,0,0,2023/2024,7623.245874,999.7907101,488.845456,188.6630114,159.1773157,57.6698109,16.88853881,83.16194113,31.85012,00:01:48,00:13:46,00:31:40,00:30:01,00:00:21
20/12/2023,,,1,-4,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
21/12/2023,,,2,-3,2023/2024,3166.618359,261.3571888,31.03597492,11.70285107,98.78356352,32.53608025,8.068782649,45.94098298,28.00198571,00:02:40,00:09:38,00:10:23,00:04:29,00:00:00
22/12/2023,,,3,-2,2023/2024,4649.094919,251.3418191,58.75061281,13.06449219,123.3658164,40.67019671,11.70191472,66.73754375,28.69415833,00:02:19,00:09:05,00:19:34,00:13:27,00:00:55
23/12/2023,,,4,-1,2023/2024,5125.2198,256.1200096,150.7342586,52.00143855,71.96424448,23.53522215,8.5312037,96.89847292,30.8883,00:16:27,00:26:47,00:13:13,00:04:25,00:00:00
24/12/2023,WOL,Wolverhampton Wanderers,0,0,2023/2024,9483.852577,230.1689313,106.8301424,31.07974099,189.2693391,66.20669325,20.48255623,109.2809586,29.8757,00:09:21,00:29:27,00:23:39,00:12:46,00:00:00
25/12/2023,,,1,-2,2023/2024,2858.089867,41.40475886,26.44799693,8.466480423,32.0126581,17.5817166,2.616002036,49.60189198,27.9558,00:05:04,00:14:36,00:13:24,00:01:49,00:00:05
26/12/2023,,,2,-1,2023/2024,3975.319652,39.79670861,18.84074876,3.54129411,126.2577292,41.90250489,8.978679261,79.56220611,27.3105,00:07:54,00:22:44,00:22:05,00:08:21,00:00:20
27/12/2023,CRY,Crystal Palace,0,0,2023/2024,7080.890527,397.5145628,216.946763,83.26034707,184.4594002,72.66511218,25.94368923,68.1806933,30.87170857,00:01:43,00:08:58,00:20:43,00:20:01,00:00:46
28/12/2023,,,1,-2,2023/2024,2831.40135,37.79225606,0,1.100152407,64.31760523,19.45836915,3.940454692,50.52168515,26.6166,00:04:25,00:13:19,00:15:37,00:03:33,00:00:09
29/12/2023,,,2,-1,2023/2024,4007.270505,111.6924942,17.97268698,3.92932739,109.4169348,29.96266795,7.305721849,64.97930294,27.2842,00:05:33,00:18:00,00:20:57,00:10:29,00:00:01
30/12/2023,LUT,Luton Town,0,0,2023/2024,7479.689355,690.7498297,410.1674373,204.3582614,177.7384835,64.69120475,20.70978047,50.16600099,32.04053333,00:02:36,00:09:10,00:32:12,00:22:22,00:00:56
31/12/2023,,,1,-6,2023/2024,7034.663255,342.4259964,212.386882,40.84154989,195.4113654,59.82596423,14.9926811,127.0143573,29.14143333,00:06:18,00:30:26,00:34:55,00:21:45,00:00:05
01/01/2024,,,2,-5,2023/2024,3763.62156,285.9641248,126.4271342,56.28332647,143.1926115,44.59079698,9.692523481,59.13552348,30.78977857,00:03:13,00:05:19,00:19:19,00:23:32,00:00:48
02/01/2024,,,3,-4,2023/2024,5475.247135,180.8999438,94.76641946,19.55426245,214.1984716,75.25086868,19.50872263,97.244194,28.23124667,00:03:52,00:22:58,00:17:58,00:27:23,00:00:07
03/01/2024,,,4,-3,2023/2024,8746.808456,414.266171,163.0357095,79.57320626,180.3897862,60.28968518,17.66931334,121.0090916,31.8226819,00:06:04,00:21:34,00:25:36,00:15:42,00:00:32
04/01/2024,,,5,-2,2023/2024,3134.943069,5.738610729,17.4887717,7.343682472,105.5355604,39.35032742,8.862770469,73.72223194,27.7825,00:09:10,00:24:34,00:20:30,00:08:02,00:00:15
05/01/2024,,,6,-1,2023/2024,4422.351734,220.8909618,69.2041885,3.225913072,120.789707,32.93758627,8.709385631,81.9970632,27.2138,00:04:56,00:22:56,00:24:44,00:11:28,00:00:03
06/01/2024,PNE,Preston North End,0,0,2023/2024,10831.70678,822.7140724,348.2166817,140.2795224,266.5957033,100.5267384,36.23496579,105.230143,30.80376,00:07:34,00:10:09,00:03:23,00:10:17,00:00:14
07/01/2024,,,1,-2,2023/2024,2943.781236,64.28767178,32.82206816,1.2127601,65.16148509,20.17404725,6.053023105,64.2809474,26.998,00:07:37,00:22:53,00:14:26,00:06:16,00:00:00
08/01/2024,,,2,-1,2023/2024,3629.951717,0,15.95401659,9.834644045,130.350103,41.37135174,9.376283891,61.85793283,28.4214,00:05:26,00:13:48,00:19:13,00:15:45,00:01:38
09/01/2024,MID,Middlesbrough,0,0,2023/2024,8589.187292,906.2672906,463.3741315,157.3920573,169.9471391,72.58950333,27.88169578,76.64138676,31.33022,00:02:51,00:10:16,00:13:01,00:23:53,00:00:33
10/01/2024,,,1,-3,2023/2024,5709.560254,132.7979623,85.02969186,55.93927915,138.1062703,44.65527333,13.48055286,76.91960266,30.90984857,00:01:49,00:07:26,00:16:38,00:21:11,00:00:18
11/01/2024,,,2,-2,2023/2024,5518.416086,124.5417028,13.5053778,16.21131402,169.6635112,52.46915423,12.4344509,79.84815369,29.7669,00:01:54,00:15:32,00:23:42,00:20:03,00:00:02
12/01/2024,,,3,-1,2023/2024,3102.248466,72.37177725,5.612639721,15.64382849,87.00564071,18.59486418,2.528923219,33.20432002,29.9855,00:03:19,00:04:32,00:05:22,00:07:51,00:00:00
13/01/2024,FUL,Fulham,0,0,2023/2024,1935.471089,93.73276103,80.28036728,130.0962033,33.31429745,8.577618542,0.842919656,55.91569546,31.500525,00:08:43,00:16:21,00:09:46,00:01:52,00:00:01
14/01/2024,,,1,-9,2023/2024,5861.672813,241.2091218,7.283584987,0,162.6116355,51.18437511,14.20096366,88.54568426,24.8621,00:04:08,00:14:38,00:19:02,00:17:55,00:00:26
15/01/2024,,,2,-8,2023/2024,5341.723039,413.8544146,182.3661079,24.37419146,107.022116,32.99943272,6.39138919,82.38330116,28.41166333,00:05:04,00:26:04,00:21:22,00:10:44,00:00:04
16/01/2024,,,3,-7,2023/2024,5464.855965,40.97725647,13.99397075,3.81409173,97.96153614,21.64003403,2.611565595,85.77564184,27.2522,00:07:09,00:23:24,00:24:57,00:08:14,00:00:24
17/01/2024,,,4,-6,2023/2024,3244.280098,73.76017903,0,4.692360593,71.43619296,16.05278839,3.525802836,57.54973296,27.922,00:03:52,00:16:30,00:18:21,00:05:10,00:00:01
18/01/2024,,,5,-5,2023/2024,3368.721266,55.0963926,54.06830845,4.376061565,119.7033665,46.30126968,12.87073738,53.1746105,27.2542,00:03:33,00:14:29,00:20:51,00:09:21,00:00:14
19/01/2024,,,6,-4,2023/2024,4307.578634,195.5900485,80.47888676,7.913238014,99.91214987,24.94448891,5.993145724,68.11315659,27.4885,00:05:40,00:17:34,00:15:51,00:04:43,00:00:00
20/01/2024,,,7,-3,2023/2024,7122.287136,132.5374923,42.57768566,17.55882339,135.8141332,36.68207884,6.670683457,99.73119436,29.0863,00:09:41,00:28:32,00:22:43,00:10:47,00:00:01
21/01/2024,,,8,-2,2023/2024,3447.711599,29.0206927,19.92594054,0,99.83454272,26.31765762,9.178680269,71.33850197,25.8224,00:08:07,00:22:46,00:19:48,00:10:34,00:00:46
22/01/2024,,,9,-1,2023/2024,4345.954022,83.8873607,23.26148802,0,82.38594077,19.22556784,8.174221042,74.19669244,25.8985,00:08:35,00:24:33,00:14:25,00:05:26,00:00:00
23/01/2024,MID,Middlesbrough,0,0,2023/2024,4254.805877,444.0975116,275.0558022,98.54446488,85.47929268,33.54714394,12.42059375,40.84897467,30.896145,00:01:04,00:01:17,00:00:59,00:00:42,00:00:00
24/01/2024,,,1,-2,2023/2024,3721.958901,132.4459734,25.23462867,2.909809296,116.334591,34.20030111,10.05196293,67.84766794,27.1181,00:05:26,00:19:44,00:20:48,00:10:54,00:00:12
25/01/2024,,,2,-1,2023/2024,5659.661552,116.8716779,64.52823645,10.77087347,168.4917259,49.1161861,13.37099509,67.9646124,28.41306667,00:01:50,00:10:49,00:17:06,00:16:07,00:01:37
26/01/2024,AVL,Aston Villa,0,0,2023/2024,8511.060839,568.4758788,198.2367716,14.75186374,199.1596621,69.93265836,23.28060778,66.56804688,27.70963,00:02:24,00:10:27,00:19:42,00:18:15,00:00:30
27/01/2024,,,1,-4,2023/2024,2694.229565,104.7200045,45.52331666,18.26790378,34.4141696,6.323007078,2.975741381,29.9323297,28.92256667,00:04:01,00:02:17,00:02:08,00:01:47,00:00:00
28/01/2024,,,2,-3,2023/2024,4133.981438,73.57080316,129.5660623,27.52415781,87.40684371,28.19903647,7.394287988,69.99040379,28.98809667,00:08:44,00:21:29,00:16:27,00:05:18,00:00:00
29/01/2024,,,3,-2,2023/2024,4244.414311,98.49548262,17.86344914,0,145.155625,50.6615521,15.13300595,75.10823056,25.6499,00:03:21,00:17:39,00:22:44,00:19:56,00:01:35
30/01/2024,,,4,-1,2023/2024,4953.214085,42.38483725,40.45180901,2.00775606,118.1842285,30.64979999,8.667437896,78.90824294,27.1316,00:05:14,00:23:12,00:24:21,00:13:05,00:00:14
31/01/2024,LIV,Liverpool,0,0,2023/2024,9901.730001,662.1078996,497.4836735,286.564259,211.6648729,86.59323465,32.1709778,86.26671128,31.9429,00:05:09,00:15:04,00:08:49,00:21:58,00:00:47
01/02/2024,,,1,-3,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
02/02/2024,,,2,-2,2023/2024,4330.693294,27.53399217,6.177371872,2.393489677,177.5298529,52.62659962,12.01963406,80.54151635,27.0306,00:05:59,00:20:58,00:23:49,00:15:48,00:01:01
03/02/2024,,,3,-1,2023/2024,4746.300544,99.92373405,0,15.32962838,98.69689493,29.06460727,6.814773398,72.76492109,29.7086,00:04:24,00:18:41,00:19:06,00:08:12,00:00:04
04/02/2024,WOL,Wolverhampton Wanderers,0,0,2023/2024,9767.514052,809.2518144,474.7958006,196.8253259,244.1429992,97.21404661,35.69733353,124.2166523,31.57042,00:11:21,00:06:21,00:08:42,00:11:10,00:00:06
05/02/2024,,,1,-2,2023/2024,3211.595364,131.22347,16.56961175,0,99.64571559,25.15018365,3.909239635,74.57331381,25.7461,00:10:28,00:23:37,00:19:08,00:06:10,00:00:00
06/02/2024,,,2,-1,2023/2024,2697.592513,76.378314,0,0.291711768,56.23341507,13.31666018,2.113367152,51.58247745,22.6532,00:06:11,00:18:33,00:17:51,00:02:10,00:00:00
07/02/2024,AVL,Aston Villa,0,0,2023/2024,7354.290174,817.3928258,301.2665337,154.0268647,154.9381671,52.33586101,15.01099251,57.36452233,31.309785,00:03:07,00:08:50,00:29:11,00:23:46,00:00:59
08/02/2024,,,1,-4,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
09/02/2024,,,2,-3,2023/2024,1590.147756,57.55970586,27.42736764,9.728455109,57.56887819,22.30235835,8.626559379,29.31464232,28.2493,00:01:47,00:04:08,00:03:12,00:02:59,00:00:03
10/02/2024,,,3,-2,2023/2024,2257.609911,68.42460334,30.20324469,17.69572254,69.7997681,22.38786451,7.500469313,38.45674847,29.38595,00:02:24,00:06:34,00:06:50,00:03:18,00:00:01
11/02/2024,,,4,-1,2023/2024,3223.8253,115.9041976,72.80903002,33.87272682,49.91700298,13.7459766,5.171449012,71.15823696,30.11305,00:08:30,00:19:40,00:14:24,00:04:11,00:00:01
12/02/2024,CRY,Crystal Palace,0,0,2023/2024,10342.32785,962.3315438,347.6876898,114.5905111,251.055919,101.821589,37.76492542,94.14162381,30.29426,00:09:45,00:21:11,00:03:47,00:10:39,00:01:04
13/02/2024,,,1,-4,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
14/02/2024,,,2,-3,2023/2024,6339.669604,524.5877557,201.8791736,54.20959375,210.9260385,75.2151322,21.19648706,92.61302888,29.9148,00:04:36,00:17:40,00:31:43,00:23:47,00:00:33
15/02/2024,,,3,-2,2023/2024,4264.073723,58.74833788,22.6474501,20.05691063,129.7699678,39.72889884,6.793928424,60.30928713,30.067,00:02:18,00:12:35,00:18:12,00:18:19,00:02:47
16/02/2024,,,4,-1,2023/2024,5340.037856,197.2505726,70.5675094,21.75704673,87.51444608,33.44497174,8.379496663,94.92984703,29.00296667,00:15:09,00:34:32,00:13:05,00:03:17,00:00:00
17/02/2024,MCI,Manchester City,0,0,2023/2024,5083.728783,447.026483,149.5335437,52.19071376,133.6265003,43.85159641,13.85930531,54.69786036,30.6994331,00:02:17,00:05:39,00:19:38,00:23:28,00:01:15
18/02/2024,,,1,-7,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
19/02/2024,,,2,-6,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
20/02/2024,,,3,-5,2023/2024,3075.462372,28.56071997,0,0,70.50595149,12.95211225,2.108215437,50.9396223,22.7889,00:04:07,00:16:11,00:14:59,00:03:37,00:00:04
21/02/2024,,,4,-4,2023/2024,6666.275929,417.2933725,245.7094564,107.6711118,145.9334454,51.7321282,19.40458265,90.02941041,31.8141,00:03:15,00:14:54,00:36:08,00:22:42,00:00:16
22/02/2024,,,5,-3,2023/2024,10263.55192,599.0675971,287.7149933,135.8680835,243.5561388,91.49914041,30.33570853,125.3247498,31.3338,00:06:26,00:10:40,00:04:09,00:11:26,00:00:07
23/02/2024,,,6,-2,2023/2024,1884.491434,44.49593471,0,8.25942479,30.24768558,8.551857245,0,65.11877337,28.8131,00:14:09,00:17:15,00:10:53,00:02:16,00:00:02
24/02/2024,,,7,-1,2023/2024,3905.208514,83.94782143,52.16210413,8.632532429,105.2172305,33.61108401,8.866542337,72.68968504,27.7169,00:07:05,00:23:58,00:20:55,00:08:26,00:00:02
25/02/2024,LIV,Liverpool,0,0,2023/2024,8337.437971,644.0283201,396.3253502,189.4390122,160.3198727,65.65637503,28.31796731,72.80131682,31.8751,00:02:16,00:10:14,00:20:02,00:22:43,00:00:43
26/02/2024,,,1,-2,2023/2024,2496.50659,120.2266984,30.81162878,0,102.9663195,35.3979514,9.90447222,45.22623518,25.9436,00:03:22,00:08:42,00:11:42,00:09:34,00:00:05
27/02/2024,,,2,-1,2023/2024,2414.446133,139.0849455,0,8.700279884,72.04454869,19.16350855,5.857651461,63.47721465,28.8903,00:05:33,00:16:57,00:19:30,00:06:45,00:00:00
28/02/2024,LEE,Leeds United,0,0,2023/2024,6252.109057,198.1318969,43.80524044,44.27594735,119.3609488,51.91461326,23.87355312,62.49586503,31.9453,00:03:24,00:10:23,00:18:52,00:15:34,00:02:12
29/02/2024,,,1,-2,2023/2024,5024.941942,96.88721986,25.13815387,0,199.0375011,60.62082657,11.22662539,79.67849941,25.9289,00:01:41,00:16:59,00:23:51,00:27:51,00:00:34
01/03/2024,,,2,-1,2023/2024,3438.106158,394.5430193,104.7346331,17.6942081,81.04256371,22.03615717,4.669572702,62.56911497,28.75382762,00:04:22,00:18:04,00:15:43,00:10:45,00:00:01
02/03/2024,BRE,Brentford,0,0,2023/2024,6078.277699,599.6286481,119.6717138,0,116.4379641,44.87738766,14.878674,36.61817004,26.1612,00:01:38,00:01:22,00:20:12,00:10:52,00:00:09
03/03/2024,,,1,-8,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
04/03/2024,,,2,-7,2023/2024,5399.358454,209.4866501,109.9305568,12.57433782,125.821709,29.13358551,5.922362972,81.53622947,28.65036667,00:03:30,00:19:43,00:22:29,00:11:14,00:00:15
05/03/2024,,,3,-6,2023/2024,5570.233412,18.51858327,45.18417824,2.026993041,118.6542378,35.64859515,10.47188024,80.30173014,27.1334,00:04:20,00:19:09,00:20:09,00:12:28,00:00:11
06/03/2024,,,4,-5,2023/2024,6295.657939,321.700409,95.62122495,45.58562403,146.3207984,39.60508046,11.22805675,89.88969723,30.4747,00:04:13,00:19:20,00:21:11,00:20:54,00:00:00
07/03/2024,,,5,-4,2023/2024,4822.972115,201.2570107,73.44325744,18.87370564,87.21462382,28.09576168,11.76575224,67.635463,28.69338333,00:08:24,00:16:12,00:20:42,00:08:37,00:00:01
08/03/2024,,,6,-3,2023/2024,9414.58793,682.5617658,349.232085,155.8067179,182.1034662,70.62889051,22.06763608,98.05695774,31.5843,00:09:23,00:24:14,00:17:55,00:13:44,00:00:33
09/03/2024,,,7,-2,2023/2024,4988.71711,209.90183,57.32502297,0.296346462,79.00172309,27.74885868,7.637931552,84.14375769,26.0764,00:12:24,00:27:28,00:15:04,00:04:23,00:00:00
10/03/2024,,,8,-1,2023/2024,2272.246306,39.81888946,16.50489888,0.525657133,47.09492905,8.569877028,1.420429856,51.27282079,26.1091,00:08:29,00:18:51,00:10:17,00:00:50,00:00:02
11/03/2024,NEW,Newcastle United,0,0,2023/2024,11118.5901,846.9041431,417.8059661,147.6867865,250.3587389,85.50460353,33.0552184,95.38097323,31.31204,00:09:31,00:24:24,00:03:31,00:08:36,00:00:35
12/03/2024,,,1,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
13/03/2024,,,2,-10,2023/2024,1340.679167,64.45080469,0,6.606402365,15.41534328,6.315804552,1.203118605,41.24310439,28.7484,00:04:20,00:10:30,00:04:48,00:00:40,00:00:01
14/03/2024,,,3,-10,2023/2024,4516.365897,111.6002987,50.86385941,1.923689685,81.828915,28.61950349,8.788668747,102.984271,27.1431,00:12:33,00:33:52,00:15:24,00:05:17,00:00:00
15/03/2024,,,4,-10,2023/2024,2811.984255,49.84433337,24.09493348,8.599527396,74.28038593,24.39390386,5.997841424,64.53034212,27.8927,00:07:26,00:19:10,00:17:56,00:06:24,00:00:02
16/03/2024,,,5,-10,2023/2024,8444.69724,459.8513774,189.5914708,71.66319636,96.98142933,36.05531315,8.620868681,93.78082425,31.22453333,00:09:25,00:25:45,00:28:04,00:12:16,00:00:00
17/03/2024,,,6,-10,2023/2024,2402.827379,297.0411028,180.4188507,85.4084675,83.54223147,24.44504931,11.69596883,24.13441261,31.30297833,00:01:00,00:01:16,00:01:36,00:02:24,00:00:00
18/03/2024,,,7,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
19/03/2024,,,8,-10,2023/2024,5038.589641,164.6710872,72.09364403,16.15691342,104.5665349,30.79283185,5.027010511,92.34787824,28.56799167,00:17:17,00:27:52,00:18:48,00:04:00,00:00:04
20/03/2024,,,9,-10,2023/2024,4034.132425,140.3620499,50.9933354,0,49.92673218,19.06642788,3.557055875,76.93043992,26.67682,00:13:35,00:15:21,00:13:40,00:04:44,00:00:01
21/03/2024,,,10,-9,2023/2024,3365.146495,17.6524869,22.46833352,0,109.3075261,32.02623587,6.608020462,64.21755342,25.7645,00:06:24,00:20:27,00:21:01,00:08:40,00:00:18
22/03/2024,,,10,-8,2023/2024,6342.738643,224.5613834,108.5377505,31.64154452,189.9372907,62.2142438,17.71191347,48.77826761,30.1557,00:02:33,00:08:56,00:25:04,00:22:47,00:00:55
23/03/2024,,,10,-7,2023/2024,4147.390082,266.6381696,125.5430525,66.50420003,125.2882922,48.98012201,13.95001654,52.16688537,30.5275881,00:02:25,00:07:26,00:19:20,00:16:01,00:01:07
24/03/2024,,,10,-6,2023/2024,4454.68346,169.0582186,60.86745179,17.02163792,65.50060789,18.66727892,4.147353302,87.32747395,28.7617,00:16:51,00:29:36,00:15:19,00:04:14,00:00:00
25/03/2024,,,10,-5,2023/2024,2815.619133,544.7801691,129.1059648,4.503298693,111.1465532,41.68079593,16.81934112,52.70812158,27.195,00:04:16,00:09:00,00:21:07,00:11:20,00:00:01
26/03/2024,,,10,-4,2023/2024,4109.527636,208.5189098,71.62284911,29.92586096,67.01566538,19.34820348,7.409972012,55.99804396,30.0585,00:03:06,00:16:12,00:16:33,00:07:27,00:00:01
27/03/2024,,,10,-3,2023/2024,8939.250036,365.6960615,140.683419,59.42989987,154.346978,42.08565748,12.09641317,96.28559709,31.35103333,00:06:59,00:18:40,00:22:04,00:12:08,00:00:09
28/03/2024,,,10,-2,2023/2024,1974.722903,98.91216257,8.247457377,2.880575534,38.09061823,15.40091356,4.986537424,58.30554505,26.9463,00:08:15,00:13:36,00:09:18,00:03:25,00:00:01
29/03/2024,,,10,-1,2023/2024,5327.005771,148.7975305,19.84932303,9.861973513,155.2354928,48.72140939,13.17268517,83.76677112,28.7818,00:02:07,00:12:47,00:18:53,00:18:37,00:00:08
30/03/2024,BUR,Burnley,0,0,2023/2024,5993.469858,581.1121249,318.6119252,114.1647107,144.3648683,48.63556651,11.28552478,69.74451907,30.95287,00:01:51,00:07:12,00:27:20,00:25:35,00:00:39
31/03/2024,,,1,-4,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
01/04/2024,,,2,-3,2023/2024,3877.652582,120.5239941,96.4318072,30.5274972,79.87589886,24.14521064,5.832920309,65.16710331,29.66116667,00:06:24,00:17:43,00:17:26,00:05:55,00:00:00
02/04/2024,,,3,-2,2023/2024,5225.177013,129.7189041,37.54380024,14.35331324,147.1534068,40.99102605,10.14767272,87.86012995,29.1291,00:10:57,00:22:24,00:18:19,00:16:14,00:00:05
03/04/2024,,,4,-1,2023/2024,6178.480804,224.2619914,75.15204986,36.99656107,90.92338874,14.88850465,5.392208116,75.41838555,29.9159,00:06:08,00:17:55,00:24:57,00:17:01,00:00:07
04/04/2024,MUN,Manchester United,0,0,2023/2024,9823.494991,621.7279174,262.3092592,70.74729258,224.0772035,82.42161275,28.37940117,90.46049526,30.7092,00:06:53,00:17:20,00:06:58,00:18:13,00:00:16
05/04/2024,,,1,-2,2023/2024,4023.005985,208.9967025,52.4237188,0,157.8527287,45.0799025,9.633690169,75.48406326,25.8493,00:05:14,00:12:11,00:22:09,00:22:35,00:00:21
06/04/2024,,,2,-1,2023/2024,2954.769779,240.1243599,48.49338888,16.65621628,70.5034864,23.72705363,6.456914471,43.77743652,28.77703333,00:02:38,00:04:56,00:05:44,00:02:17,00:00:01
07/04/2024,SHU,Sheffield United,0,0,2023/2024,10105.28955,862.1439118,307.8246972,114.8612907,228.1216366,87.20818694,23.55397073,92.71929223,30.183,00:09:27,00:21:08,00:11:01,00:15:31,00:00:16
