sessionDate,seasonName,metric,category,value
10/11/2024,2024/2025,emboss_baseline_score,total,
10/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
10/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
10/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
10/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
10/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
10/11/2024,2024/2025,sleep_baseline_composite,sleep,
10/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
10/11/2024,2024/2025,soreness_baseline_composite,soreness,
10/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
10/11/2024,2024/2025,subjective_baseline_composite,subjective,
11/11/2024,2024/2025,bio_baseline_completeness,bio,0
11/11/2024,2024/2025,bio_baseline_composite,bio,
11/11/2024,2024/2025,emboss_baseline_score,total,
11/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
11/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
11/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
11/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
11/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
11/11/2024,2024/2025,sleep_baseline_composite,sleep,
11/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
11/11/2024,2024/2025,soreness_baseline_composite,soreness,
11/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
11/11/2024,2024/2025,subjective_baseline_composite,subjective,
12/11/2024,2024/2025,bio_baseline_completeness,bio,0
12/11/2024,2024/2025,bio_baseline_composite,bio,
12/11/2024,2024/2025,emboss_baseline_score,total,
12/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
12/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
12/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
12/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
12/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
12/11/2024,2024/2025,sleep_baseline_composite,sleep,
12/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
12/11/2024,2024/2025,soreness_baseline_composite,soreness,
12/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
12/11/2024,2024/2025,subjective_baseline_composite,subjective,
13/11/2024,2024/2025,bio_baseline_completeness,bio,0
13/11/2024,2024/2025,bio_baseline_composite,bio,
13/11/2024,2024/2025,emboss_baseline_score,total,
13/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
13/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
13/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
13/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
13/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
13/11/2024,2024/2025,sleep_baseline_composite,sleep,
13/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
13/11/2024,2024/2025,soreness_baseline_composite,soreness,
13/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
13/11/2024,2024/2025,subjective_baseline_composite,subjective,
14/11/2024,2024/2025,bio_baseline_completeness,bio,0
14/11/2024,2024/2025,bio_baseline_composite,bio,
14/11/2024,2024/2025,emboss_baseline_score,total,
14/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
14/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
14/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
14/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
14/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
14/11/2024,2024/2025,sleep_baseline_composite,sleep,
14/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
14/11/2024,2024/2025,soreness_baseline_composite,soreness,
14/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
14/11/2024,2024/2025,subjective_baseline_composite,subjective,
15/11/2024,2024/2025,bio_baseline_completeness,bio,0
15/11/2024,2024/2025,bio_baseline_composite,bio,
15/11/2024,2024/2025,emboss_baseline_score,total,
15/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
15/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
15/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
15/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
15/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
15/11/2024,2024/2025,sleep_baseline_composite,sleep,
15/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
15/11/2024,2024/2025,soreness_baseline_composite,soreness,
15/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
15/11/2024,2024/2025,subjective_baseline_composite,subjective,
16/11/2024,2024/2025,bio_baseline_completeness,bio,0
16/11/2024,2024/2025,bio_baseline_composite,bio,
16/11/2024,2024/2025,emboss_baseline_score,total,
16/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
16/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
16/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
16/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
16/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
16/11/2024,2024/2025,sleep_baseline_composite,sleep,
16/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
16/11/2024,2024/2025,soreness_baseline_composite,soreness,
16/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
16/11/2024,2024/2025,subjective_baseline_composite,subjective,
17/11/2024,2024/2025,bio_baseline_completeness,bio,0
17/11/2024,2024/2025,bio_baseline_composite,bio,
17/11/2024,2024/2025,emboss_baseline_score,total,
17/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
17/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
17/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
17/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
17/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
17/11/2024,2024/2025,sleep_baseline_composite,sleep,
17/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
17/11/2024,2024/2025,soreness_baseline_composite,soreness,
17/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
17/11/2024,2024/2025,subjective_baseline_composite,subjective,
18/11/2024,2024/2025,bio_baseline_completeness,bio,0
18/11/2024,2024/2025,bio_baseline_composite,bio,
18/11/2024,2024/2025,emboss_baseline_score,total,0.041540404
18/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.032258065
18/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0
18/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
18/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
18/11/2024,2024/2025,sleep_baseline_completeness,sleep,0.3225806451612903
18/11/2024,2024/2025,sleep_baseline_composite,sleep,-0.011
18/11/2024,2024/2025,soreness_baseline_completeness,soreness,0.032258065
18/11/2024,2024/2025,soreness_baseline_composite,soreness,0
18/11/2024,2024/2025,subjective_baseline_completeness,subjective,0.3225806451612903
18/11/2024,2024/2025,subjective_baseline_composite,subjective,0.091666667
19/11/2024,2024/2025,bio_baseline_completeness,bio,0
19/11/2024,2024/2025,bio_baseline_composite,bio,
19/11/2024,2024/2025,emboss_baseline_score,total,-0.0254
19/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.064516129
19/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,-0.145
19/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.032258065
19/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0
19/11/2024,2024/2025,sleep_baseline_completeness,sleep,0.45161290322580644
19/11/2024,2024/2025,sleep_baseline_composite,sleep,-0.057857143
19/11/2024,2024/2025,soreness_baseline_completeness,soreness,0.064516129
19/11/2024,2024/2025,soreness_baseline_composite,soreness,0.095
19/11/2024,2024/2025,subjective_baseline_completeness,subjective,0.45161290322580644
19/11/2024,2024/2025,subjective_baseline_composite,subjective,0.003571429
20/11/2024,2024/2025,bio_baseline_completeness,bio,0
20/11/2024,2024/2025,bio_baseline_composite,bio,
20/11/2024,2024/2025,emboss_baseline_score,total,
20/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
20/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
20/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
20/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
20/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
20/11/2024,2024/2025,sleep_baseline_composite,sleep,
20/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
20/11/2024,2024/2025,soreness_baseline_composite,soreness,
20/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
20/11/2024,2024/2025,subjective_baseline_composite,subjective,
21/11/2024,2024/2025,bio_baseline_completeness,bio,0
21/11/2024,2024/2025,bio_baseline_composite,bio,
21/11/2024,2024/2025,emboss_baseline_score,total,0.065401235
21/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
21/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
21/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
21/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
21/11/2024,2024/2025,sleep_baseline_completeness,sleep,0.5806451612903226
21/11/2024,2024/2025,sleep_baseline_composite,sleep,0.061111111
21/11/2024,2024/2025,soreness_baseline_completeness,soreness,0.064516129
21/11/2024,2024/2025,soreness_baseline_composite,soreness,0.095
21/11/2024,2024/2025,subjective_baseline_completeness,subjective,0.5806451612903226
21/11/2024,2024/2025,subjective_baseline_composite,subjective,0.097407407
22/11/2024,2024/2025,bio_baseline_completeness,bio,0
22/11/2024,2024/2025,bio_baseline_composite,bio,
22/11/2024,2024/2025,emboss_baseline_score,total,-0.050679012
22/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
22/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
22/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
22/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
22/11/2024,2024/2025,sleep_baseline_completeness,sleep,0.7105263157894737
22/11/2024,2024/2025,sleep_baseline_composite,sleep,-0.174814815
22/11/2024,2024/2025,soreness_baseline_completeness,soreness,0.23684210526315788
22/11/2024,2024/2025,soreness_baseline_composite,soreness,-0.494444444
22/11/2024,2024/2025,subjective_baseline_completeness,subjective,0.7105263157894737
22/11/2024,2024/2025,subjective_baseline_composite,subjective,0.088395062
23/11/2024,2024/2025,bio_baseline_completeness,bio,0
23/11/2024,2024/2025,bio_baseline_composite,bio,
23/11/2024,2024/2025,emboss_baseline_score,total,-0.054583333
23/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
23/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
23/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
23/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
23/11/2024,2024/2025,sleep_baseline_completeness,sleep,0.064516129
23/11/2024,2024/2025,sleep_baseline_composite,sleep,-0.135
23/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
23/11/2024,2024/2025,soreness_baseline_composite,soreness,
23/11/2024,2024/2025,subjective_baseline_completeness,subjective,0.064516129
23/11/2024,2024/2025,subjective_baseline_composite,subjective,-0.041666667
24/11/2024,2024/2025,bio_baseline_completeness,bio,0
24/11/2024,2024/2025,bio_baseline_composite,bio,
24/11/2024,2024/2025,emboss_baseline_score,total,
24/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
24/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
24/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
24/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
24/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
24/11/2024,2024/2025,sleep_baseline_composite,sleep,
24/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
24/11/2024,2024/2025,soreness_baseline_composite,soreness,
24/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
24/11/2024,2024/2025,subjective_baseline_composite,subjective,
25/11/2024,2024/2025,bio_baseline_completeness,bio,0
25/11/2024,2024/2025,bio_baseline_composite,bio,
25/11/2024,2024/2025,emboss_baseline_score,total,
25/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
25/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
25/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
25/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
25/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
25/11/2024,2024/2025,sleep_baseline_composite,sleep,
25/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
25/11/2024,2024/2025,soreness_baseline_composite,soreness,
25/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
25/11/2024,2024/2025,subjective_baseline_composite,subjective,
26/11/2024,2024/2025,bio_baseline_completeness,bio,0.5268817204301075
26/11/2024,2024/2025,bio_baseline_composite,bio,-0.011944444
26/11/2024,2024/2025,emboss_baseline_score,total,-0.087222222
26/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
26/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
26/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
26/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
26/11/2024,2024/2025,sleep_baseline_completeness,sleep,0.6774193548387096
26/11/2024,2024/2025,sleep_baseline_composite,sleep,-0.214285714
26/11/2024,2024/2025,soreness_baseline_completeness,soreness,0.064516129
26/11/2024,2024/2025,soreness_baseline_composite,soreness,-0.48
26/11/2024,2024/2025,subjective_baseline_completeness,subjective,0.6774193548387096
26/11/2024,2024/2025,subjective_baseline_composite,subjective,-0.038730159
27/11/2024,2024/2025,bio_baseline_completeness,bio,0
27/11/2024,2024/2025,bio_baseline_composite,bio,
27/11/2024,2024/2025,emboss_baseline_score,total,-0.05854798
27/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
27/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
27/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
27/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
27/11/2024,2024/2025,sleep_baseline_completeness,sleep,0.7096774193548387
27/11/2024,2024/2025,sleep_baseline_composite,sleep,-0.147727273
27/11/2024,2024/2025,soreness_baseline_completeness,soreness,0.096774194
27/11/2024,2024/2025,soreness_baseline_composite,soreness,-0.14
27/11/2024,2024/2025,subjective_baseline_completeness,subjective,0.7096774193548387
27/11/2024,2024/2025,subjective_baseline_composite,subjective,-0.03530303
28/11/2024,2024/2025,bio_baseline_completeness,bio,0
28/11/2024,2024/2025,bio_baseline_composite,bio,
28/11/2024,2024/2025,emboss_baseline_score,total,
28/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
28/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
28/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
28/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
28/11/2024,2024/2025,sleep_baseline_completeness,sleep,0
28/11/2024,2024/2025,sleep_baseline_composite,sleep,
28/11/2024,2024/2025,soreness_baseline_completeness,soreness,0
28/11/2024,2024/2025,soreness_baseline_composite,soreness,
28/11/2024,2024/2025,subjective_baseline_completeness,subjective,0
28/11/2024,2024/2025,subjective_baseline_composite,subjective,
29/11/2024,2024/2025,bio_baseline_completeness,bio,0.09375
29/11/2024,2024/2025,bio_baseline_composite,bio,-0.493333333
29/11/2024,2024/2025,emboss_baseline_score,total,-0.141148148
29/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.25
29/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,-0.03625
29/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
29/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
29/11/2024,2024/2025,sleep_baseline_completeness,sleep,0.65625
29/11/2024,2024/2025,sleep_baseline_composite,sleep,-0.226666667
29/11/2024,2024/2025,soreness_baseline_completeness,soreness,0.15625
29/11/2024,2024/2025,soreness_baseline_composite,soreness,-0.241666667
29/11/2024,2024/2025,subjective_baseline_completeness,subjective,0.65625
29/11/2024,2024/2025,subjective_baseline_composite,subjective,-0.138571429
30/11/2024,2024/2025,bio_baseline_completeness,bio,0
30/11/2024,2024/2025,bio_baseline_composite,bio,
30/11/2024,2024/2025,emboss_baseline_score,total,2.1929824561404452E-4
30/11/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
30/11/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
30/11/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
30/11/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
30/11/2024,2024/2025,sleep_baseline_completeness,sleep,0.6129032258064516
30/11/2024,2024/2025,sleep_baseline_composite,sleep,0.005263158
30/11/2024,2024/2025,soreness_baseline_completeness,soreness,0.032258065
30/11/2024,2024/2025,soreness_baseline_composite,soreness,0.19
30/11/2024,2024/2025,subjective_baseline_completeness,subjective,0.6129032258064516
30/11/2024,2024/2025,subjective_baseline_composite,subjective,-0.006315789
01/12/2024,2024/2025,bio_baseline_completeness,bio,0
01/12/2024,2024/2025,bio_baseline_composite,bio,
01/12/2024,2024/2025,emboss_baseline_score,total,
01/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
01/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
01/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
01/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
01/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
01/12/2024,2024/2025,sleep_baseline_composite,sleep,
01/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
01/12/2024,2024/2025,soreness_baseline_composite,soreness,
01/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
01/12/2024,2024/2025,subjective_baseline_composite,subjective,
02/12/2024,2024/2025,bio_baseline_completeness,bio,0.5376344086021506
02/12/2024,2024/2025,bio_baseline_composite,bio,-0.142592593
02/12/2024,2024/2025,emboss_baseline_score,total,-0.024421717
02/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.3225806451612903
02/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.14650000000000002
02/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
02/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
02/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6774193548387096
02/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.036666667
02/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.1935483870967742
02/12/2024,2024/2025,soreness_baseline_composite,soreness,-0.080833333
02/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6774193548387096
02/12/2024,2024/2025,subjective_baseline_composite,subjective,-0.018412698
03/12/2024,2024/2025,bio_baseline_completeness,bio,0
03/12/2024,2024/2025,bio_baseline_composite,bio,
03/12/2024,2024/2025,emboss_baseline_score,total,0.067902778
03/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
03/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
03/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
03/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
03/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6451612903225806
03/12/2024,2024/2025,sleep_baseline_composite,sleep,0.0495
03/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.096774194
03/12/2024,2024/2025,soreness_baseline_composite,soreness,0.095
03/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6451612903225806
03/12/2024,2024/2025,subjective_baseline_composite,subjective,0.11733333333333332
04/12/2024,2024/2025,bio_baseline_completeness,bio,0
04/12/2024,2024/2025,bio_baseline_composite,bio,
04/12/2024,2024/2025,emboss_baseline_score,total,0
04/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
04/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
04/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
04/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
04/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.032258065
04/12/2024,2024/2025,sleep_baseline_composite,sleep,0
04/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
04/12/2024,2024/2025,soreness_baseline_composite,soreness,
04/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.032258065
04/12/2024,2024/2025,subjective_baseline_composite,subjective,0
05/12/2024,2024/2025,bio_baseline_completeness,bio,0
05/12/2024,2024/2025,bio_baseline_composite,bio,
05/12/2024,2024/2025,emboss_baseline_score,total,
05/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
05/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
05/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
05/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
05/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
05/12/2024,2024/2025,sleep_baseline_composite,sleep,
05/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
05/12/2024,2024/2025,soreness_baseline_composite,soreness,
05/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
05/12/2024,2024/2025,subjective_baseline_composite,subjective,
06/12/2024,2024/2025,bio_baseline_completeness,bio,0.096774194
06/12/2024,2024/2025,bio_baseline_composite,bio,-0.277777778
06/12/2024,2024/2025,emboss_baseline_score,total,0.027484126984126982
06/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.2903225806451613
06/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,0.026111111
06/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.2903225806451613
06/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.1938888888888889
06/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6774193548387096
06/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.038571429
06/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.032258065
06/12/2024,2024/2025,soreness_baseline_composite,soreness,-0.19
06/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6774193548387096
06/12/2024,2024/2025,subjective_baseline_composite,subjective,0.042222222
07/12/2024,2024/2025,bio_baseline_completeness,bio,0
07/12/2024,2024/2025,bio_baseline_composite,bio,
07/12/2024,2024/2025,emboss_baseline_score,total,0.039137426900584804
07/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
07/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
07/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
07/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
07/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6129032258064516
07/12/2024,2024/2025,sleep_baseline_composite,sleep,5.263157894736832E-4
07/12/2024,2024/2025,soreness_baseline_completeness,soreness,0.032258065
07/12/2024,2024/2025,soreness_baseline_composite,soreness,0.19
07/12/2024,2024/2025,subjective_baseline_completeness,subjective,0.6129032258064516
07/12/2024,2024/2025,subjective_baseline_composite,subjective,0.07754386
08/12/2024,2024/2025,bio_baseline_completeness,bio,0
08/12/2024,2024/2025,bio_baseline_composite,bio,
08/12/2024,2024/2025,emboss_baseline_score,total,
08/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
08/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
08/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
08/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
08/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
08/12/2024,2024/2025,sleep_baseline_composite,sleep,
08/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
08/12/2024,2024/2025,soreness_baseline_composite,soreness,
08/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
08/12/2024,2024/2025,subjective_baseline_composite,subjective,
09/12/2024,2024/2025,bio_baseline_completeness,bio,0
09/12/2024,2024/2025,bio_baseline_composite,bio,
09/12/2024,2024/2025,emboss_baseline_score,total,
09/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
09/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
09/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
09/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
09/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
09/12/2024,2024/2025,sleep_baseline_composite,sleep,
09/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
09/12/2024,2024/2025,soreness_baseline_composite,soreness,
09/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
09/12/2024,2024/2025,subjective_baseline_composite,subjective,
10/12/2024,2024/2025,bio_baseline_completeness,bio,0
10/12/2024,2024/2025,bio_baseline_composite,bio,
10/12/2024,2024/2025,emboss_baseline_score,total,
10/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
10/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
10/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
10/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
10/12/2024,2024/2025,sleep_baseline_completeness,sleep,0
10/12/2024,2024/2025,sleep_baseline_composite,sleep,
10/12/2024,2024/2025,soreness_baseline_completeness,soreness,0
10/12/2024,2024/2025,soreness_baseline_composite,soreness,
10/12/2024,2024/2025,subjective_baseline_completeness,subjective,0
10/12/2024,2024/2025,subjective_baseline_composite,subjective,
11/12/2024,2024/2025,bio_baseline_completeness,bio,0
11/12/2024,2024/2025,bio_baseline_composite,bio,
11/12/2024,2024/2025,emboss_baseline_score,total,-0.076027778
11/12/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0
11/12/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,
11/12/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
11/12/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,
11/12/2024,2024/2025,sleep_baseline_completeness,sleep,0.6451612903225806
11/12/2024,2024/2025,sleep_baseline_composite,sleep,-0.2025
